subtype;EOVX;EOVY;LAT;LON;poid;id;risk;essential;work_type;work_capacity;work_minage;work_maxage;vis_type;vis_capacity;vis_minage;vis_maxage
fagyizó;735531;102198;46,258861;20,156779;215619;215619_727;1;0;4;5;18;65;7;100;0;49
fallabda pálya;737063;99728;46,236447;20,176183;115901;115901_728;1;0;4;10;22;45;8;100;14;49
fallabda pálya;732713;100016;46,239588;20,119847;165050;165050_729;1;0;4;10;22;45;8;100;14;49
fallabda pálya;732872;101835;46,25593;20,122232;165054;165054_730;1;0;4;10;22;45;8;100;14;49
fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;163044;163044_731;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;734769;101615;46,253714;20,146791;163153;163153_732;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;734704;101441;46,252157;20,145916;179564;179564_733;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;733848;102598;46,262672;20,135026;179565;179565_734;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;734841;101224;46,250188;20,147653;179566;179566_735;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;733825;102539;46,262144;20,134717;179567;179567_736;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;733764;100592;46,244616;20,133581;222471;222471_737;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;162991;162991_738;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;163005;163005_739;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;163016;163016_740;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;163043;163043_741;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;734177;101655;46,254149;20,139122;163097;163097_742;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;734681;101621;46,253779;20,145651;163098;163098_743;1;0;4;5;18;65;7;200;14;99
fehérnemű, fürdőruha;733359;103025;46,266574;20,12876;212264;212264_744;1;0;4;5;18;65;7;200;14;99
fejlesztő iskola;733228;102215;46,259304;20,126916;213957;213957_745;1;2;4;50;22;65;8;200;0;18
festéküzlet;733346;101605;46,25378;20,128343;224108;224108_746;1;0;4;5;18;65;7;200;22;99
festéküzlet;732008;103206;46,268346;20,111276;224133;224133_747;1;0;4;5;18;65;7;200;22;99
festéküzlet;733340;102168;46,258845;20,128367;224151;224151_748;1;0;4;5;18;65;7;200;22;99
festéküzlet;735369;102509;46,261657;20,154741;224387;224387_749;1;0;4;5;18;65;7;200;22;99
fitnesz;734183;99682;46,236401;20,138843;29211;29211_750;1;0;4;20;22;45;8;200;14;49
fitnesz;729029;98842;46,229472;20,07189;114547;114547_751;1;0;4;20;22;45;8;200;14;49
fitnesz;737063;99728;46,236447;20,176183;115901;115901_752;1;0;4;20;22;45;8;200;14;49
fitnesz;734502;101725;46,254737;20,143349;115950;115950_753;1;0;4;20;22;45;8;200;14;49
fitnesz;732713;100016;46,239588;20,119847;165050;165050_754;1;0;4;20;22;45;8;200;14;49
fitnesz;732872;101835;46,25593;20,122232;165054;165054_755;1;0;4;20;22;45;8;200;14;49
fitnesz;734494;101538;46,253056;20,143211;184290;184290_756;1;0;4;20;22;45;8;200;14;49
fitnesz;735739;102028;46,257306;20,159445;190138;190138_757;1;0;4;20;22;45;8;200;14;49
fitnesz;734183;99682;46,236401;20,138843;212113;212113_758;1;0;4;20;22;45;8;200;14;49
fitnesz;734390;101805;46,255471;20,141911;216589;216589_759;1;0;4;20;22;45;8;200;14;49
fitnesz;735303;101854;46,255796;20,153759;216590;216590_760;1;0;4;20;22;45;8;200;14;49
fitnesz;735112;101792;46,255263;20,151271;216591;216591_761;1;0;4;20;22;45;8;200;14;49
fitnesz;733359;103025;46,266574;20,12876;216592;216592_762;1;0;4;20;22;45;8;200;14;49
fitnesz;734062;101123;46,249378;20,137534;216594;216594_763;1;0;4;20;22;45;8;200;14;49
fitnesz;737926;99629;46,235444;20,187351;216595;216595_764;1;0;4;20;22;45;8;200;14;49
fitnesz;735479;103320;46,26896;20,156311;216596;216596_765;1;0;4;20;22;45;8;200;14;49
fitnesz;735087;101887;46,256121;20,150964;216597;216597_766;1;0;4;20;22;45;8;200;14;49
fitnesz;735701;101179;46,249674;20,158796;216599;216599_767;1;0;4;20;22;45;8;200;14;49
fitnesz;734721;102150;46,258533;20,146266;221109;221109_768;1;0;4;20;22;45;8;200;14;49
fizioterápiás központ;735977;100589;46,244332;20,162265;18557;18557_769;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;735105;101033;46,248437;20,151041;64130;64130_770;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;734834;100777;46,246168;20,147481;64145;64145_771;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;734924;102087;46,25794;20,148887;148269;148269_772;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;734555;100509;46,243793;20,143815;148272;148272_773;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;730659;104266;46,278067;20,093957;148277;148277_774;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;736491;100450;46,243015;20,168903;148295;148295_775;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;736535;101416;46,251699;20,169653;148323;148323_776;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;734295;101561;46,253288;20,140635;148329;148329_777;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;734359;102422;46,261025;20,141621;148350;148350_778;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;734984;101876;46,256035;20,149626;148540;148540_779;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;735549;100859;46,246815;20,156766;178764;178764_780;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;734544;100537;46,244046;20,143677;178772;178772_781;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;735587;102394;46,260617;20,157541;178773;178773_782;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;735089;101948;46,256669;20,151001;178797;178797_783;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;736207;102140;46,258253;20,165534;221631;221631_784;1;0;4;20;24;65;8;200;50;99
fizioterápiás központ;734875;100653;46,245048;20,14799;221638;221638_785;1;0;4;20;24;65;8;200;50;99
foglalkozás egészségügy;734910;100799;46,246356;20,14847;28622;28622_786;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735549;100859;46,246815;20,156766;64165;64165_787;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;733972;102464;46,261451;20,13661;64834;64834_788;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734372;101338;46,251273;20,141593;114591;114591_789;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734398;100122;46,240331;20,141709;114621;114621_790;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735145;101840;46,25569;20,151708;114647;114647_791;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735805;102128;46,258197;20,160319;114653;114653_792;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734184;100934;46,247662;20,139082;114706;114706_793;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735553;103158;46,267494;20,157241;114746;114746_794;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;733532;102595;46,262685;20,130927;148474;148474_795;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;733285;102724;46,263876;20,127747;148475;148475_796;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;733966;101662;46,254238;20,136387;148478;148478_797;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734067;101632;46,253955;20,137691;148480;148480_798;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734839;100730;46,245745;20,147537;148485;148485_799;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;732453;99953;46,239053;20,116465;148494;148494_800;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735312;101748;46,254842;20,153856;148242;148242_801;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;731064;101384;46,252095;20,098708;148246;148246_802;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;733093;102254;46,259672;20,125173;148247;148247_803;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734386;101198;46,250012;20,141749;148263;148263_804;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;730659;104266;46,278067;20,093957;148277;148277_805;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735883;102550;46,261983;20,161408;148290;148290_806;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;736294;100542;46,243868;20,166366;148294;148294_807;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;736491;100450;46,243015;20,168903;148295;148295_808;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;733893;100033;46,239594;20,135147;148297;148297_809;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;730858;103292;46,269282;20,096369;148300;148300_810;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734036;102536;46,262091;20,137453;148317;148317_811;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734563;101448;46,252238;20,144089;148331;148331_812;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734497;101042;46,248594;20,14316;148354;148354_813;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735042;101759;46,254975;20,150357;148357;148357_814;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735042;101779;46,255155;20,150361;148358;148358_815;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735247;102171;46,258655;20,153091;148375;148375_816;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734001;101427;46,25212;20,136798;148378;148378_817;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;733959;101458;46,252404;20,136259;148379;148379_818;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;733244;102896;46,265428;20,127246;148406;148406_819;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734527;102083;46,257954;20,143738;148408;148408_820;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;731022;108076;46,312295;20,099331;148415;148415_821;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735745;102015;46,257188;20,15952;148432;148432_822;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734018;101993;46,257209;20,137121;148437;148437_823;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734668;101858;46,255913;20,145525;148443;148443_824;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;735087;101887;46,256121;20,150964;148526;148526_825;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734987;100732;46,245744;20,149456;148536;148536_826;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734271;99767;46,237154;20,139999;148551;148551_827;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;732077;101769;46,255434;20,111911;148559;148559_828;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;733848;102174;46,258858;20,134949;148561;148561_829;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;733349;101344;46,251455;20,128329;178779;178779_830;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;734715;102003;46,257211;20,146161;178780;178780_831;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;736303;101258;46,250307;20,166616;178796;178796_832;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;736207;102140;46,258253;20,165534;216742;216742_833;1;0;4;10;24;65;4;100;22;65
foglalkozás egészségügy;736083;101493;46,252449;20,163807;221319;221319_834;1;0;4;10;24;65;4;100;22;65
fogorvosi rendelő;734644;101157;46,24961;20,145087;64109;64109_835;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735549;100859;46,246815;20,156766;64165;64165_836;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735744;100861;46,246808;20,159294;64832;64832_837;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733972;102464;46,261451;20,13661;64834;64834_838;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736378;104194;46,276707;20,168133;114606;114606_839;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736023;101220;46,250001;20,162978;114713;114713_840;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;739301;102522;46,261284;20,20573;114665;114665_841;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735553;103158;46,267494;20,157241;114746;114746_842;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735312;101869;46,25593;20,153878;148301;148301_843;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735403;101965;46,256782;20,155076;148302;148302_844;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734683;101456;46,252295;20,145647;148304;148304_845;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735982;102031;46,257302;20,162596;148305;148305_846;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736661;102171;46,258473;20,171427;148306;148306_847;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733532;102595;46,262685;20,130927;148474;148474_848;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735258;102484;46,261469;20,153291;148476;148476_849;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736476;102932;46,265343;20,16917;148484;148484_850;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735062;101084;46,248901;20,150493;148492;148492_851;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733981;101206;46,250134;20,136499;148452;148452_852;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735781;101194;46,249799;20,159836;148453;148453_853;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733595;100333;46,24233;20,131337;148250;148250_854;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735920;102211;46,258929;20,161826;148252;148252_855;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736699;102683;46,263074;20,172016;148261;148261_856;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734896;102194;46,258906;20,148543;148264;148264_857;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735863;102784;46,26409;20,161192;148268;148268_858;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734416;100609;46,24471;20,142031;148271;148271_859;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736129;103222;46,267996;20,164723;148284;148284_860;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734748;103618;46,271734;20,146884;148285;148285_861;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735019;103215;46,268074;20,150325;148287;148287_862;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735997;102793;46,264154;20,162932;148292;148292_863;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735690;102800;46,264256;20,158952;148293;148293_864;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733893;100033;46,239594;20,135147;148297;148297_865;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735792;100419;46,242826;20,159835;148309;148309_866;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;738305;99903;46,237859;20,192316;148310;148310_867;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736734;100701;46,245241;20,1721;148311;148311_868;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;737989;99901;46,237882;20,188219;148319;148319_869;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;737886;99729;46,236348;20,186852;148321;148321_870;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;738156;100089;46,239551;20,19042;148324;148324_871;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735175;102613;46,26264;20,152238;148326;148326_872;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734563;101448;46,252238;20,144089;148330;148330_873;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734336;101633;46,253931;20,14118;148336;148336_874;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735922;102093;46,257867;20,16183;148342;148342_875;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;738026;100100;46,239667;20,188737;148346;148346_876;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733985;99257;46,232603;20,136199;148347;148347_877;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735453;100607;46,24456;20,155475;148348;148348_878;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735528;103364;46,26935;20,156954;148366;148366_879;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735618;102458;46,261189;20,157955;148371;148371_880;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735236;102142;46,258395;20,152943;148374;148374_881;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733290;101543;46,253252;20,1276;148383;148383_882;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735174;102821;46,264511;20,152263;148390;148390_883;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734782;101503;46,252705;20,146939;148394;148394_884;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733407;101546;46,253264;20,129118;148400;148400_885;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735714;100815;46,246398;20,158897;148403;148403_886;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734527;102083;46,257954;20,143738;148408;148408_887;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734398;102244;46,259419;20,142094;148409;148409_888;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733962;102507;46,261839;20,136488;148410;148410_889;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733848;102598;46,262672;20,135026;148411;148411_890;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734752;101914;46,256406;20,146625;148413;148413_891;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734731;102175;46,258756;20,1464;148417;148417_892;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734872;102192;46,258891;20,148232;148418;148418_893;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734799;102246;46,259386;20,147295;148419;148419_894;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734672;100631;46,244875;20,145354;148421;148421_895;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734173;101582;46,253492;20,139057;148425;148425_896;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734886;102063;46,257729;20,14839;148426;148426_897;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736871;100914;46,24714;20,173916;148434;148434_898;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736939;101097;46,248777;20,174832;148435;148435_899;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734018;101993;46,257209;20,137121;148437;148437_900;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734360;101935;46,256644;20,141545;148439;148439_901;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734634;101724;46,254712;20,14506;148444;148444_902;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;728107;104021;46,276166;20,060809;148450;148450_903;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735323;102231;46,259185;20,154087;148458;148458_904;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735228;102252;46,259386;20,152859;148459;148459_905;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734604;102559;46,262226;20,144823;148461;148461_906;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733680;100327;46,242265;20,132438;148466;148466_907;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734374;101050;46,248682;20,141567;148468;148468_908;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735985;103512;46,270623;20,162909;148497;148497_909;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733690;100334;46,242327;20,132569;148501;148501_910;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;728180;103894;46,275015;20,061735;148502;148502_911;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736205;101485;46,252362;20,165387;148505;148505_912;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734526;100786;46,246288;20,143489;148509;148509_913;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734696;100932;46,24758;20,14572;148511;148511_914;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734130;100312;46,242074;20,138269;148513;148513_915;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734659;100904;46,247333;20,145235;148514;148514_916;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;738710;97718;46,218151;20,19715;148516;148516_917;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;738727;97629;46,217349;20,197353;148517;148517_918;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734332;100355;46,242436;20,140896;148522;148522_919;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;737791;101377;46,251184;20,185931;148523;148523_920;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735122;101147;46,24946;20,151282;148529;148529_921;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735356;102106;46,258056;20,154492;148531;148531_922;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733789;102413;46,261015;20,134227;148535;148535_923;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734767;101682;46,254317;20,146777;148543;148543_924;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;734621;101480;46,252519;20,144847;148545;148545_925;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;736869;100744;46,245611;20,173858;148554;148554_926;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;735016;101531;46,252927;20,149978;148558;148558_927;1;1;4;20;24;65;8;100;0;99
fogorvosi rendelő;733553;99304;46,233079;20,130608;148568;148568_928;1;1;4;20;24;65;8;100;0;99
