type;subtype;EOVX;EOVY;LAT;LON;capacity;id;id0;minage;maxage;risk
4;ügyvéd;735242;101810;46,255408;20,15296;10;26466;735242101810;22;65;1
4;ügyvéd;734509;101934;46,256616;20,143477;10;26467;734509101934;22;65;1
4;ügyvéd;734535;101918;46,256469;20,143812;10;26468;734535101918;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;26469;735097101454;22;65;1
4;ügyvéd;734499;101295;46,25087;20,143232;10;26470;734499101295;22;65;1
4;ügyvéd;734815;102084;46,257927;20,147473;10;26471;734815102084;22;65;1
4;ügyvéd;734988;102090;46,257959;20,149717;10;26472;734988102090;22;65;1
4;ügyvéd;735089;101722;46,254636;20,15096;10;26473;735089101722;22;65;1
4;ügyvéd;735089;101722;46,254636;20,15096;10;26474;735089101722;22;65;1
4;ügyvéd;734815;102084;46,257927;20,147473;10;26475;734815102084;22;65;1
4;ügyvéd;734930;101838;46,2557;20,148919;10;26476;734930101838;22;65;1
4;ügyvéd;734683;101456;46,252295;20,145647;10;26477;734683101456;22;65;1
4;ügyvéd;735302;101959;46,256741;20,153765;10;26478;735302101959;22;65;1
4;ügyvéd;734773;101776;46,255162;20,146872;10;26479;734773101776;22;65;1
4;ügyvéd;734740;101604;46,253619;20,146413;10;26480;734740101604;22;65;1
4;ügyvéd;734690;101828;46,25564;20,145805;10;26481;734690101828;22;65;1
4;ügyvéd;734268;101390;46,251753;20,140254;10;26482;734268101390;22;65;1
4;ügyvéd;735089;101722;46,254636;20,15096;10;26484;735089101722;22;65;1
4;ügyvéd;737788;100719;46,245266;20,185768;10;26485;737788100719;22;65;1
4;ügyvéd;736665;101325;46,250863;20,171322;10;26486;736665101325;22;65;1
4;ügyvéd;736520;101213;46,249875;20,169421;10;26487;736520101213;22;65;1
4;ügyvéd;736120;101449;46,252049;20,164278;10;26488;736120101449;22;65;1
4;ügyvéd;735941;101210;46,249922;20,161913;10;26489;735941101210;22;65;1
4;ügyvéd;735145;101840;46,25569;20,151708;10;26490;735145101840;22;65;1
4;ügyvéd;736754;100852;46,246597;20,172387;10;26491;736754100852;22;65;1
4;ügyvéd;734601;102242;46,259375;20,144727;10;26492;734601102242;22;65;1
4;ügyvéd;733480;99971;46,239088;20,129782;10;26493;73348099971;22;65;1
4;ügyvéd;733060;101387;46,251877;20,12459;10;26494;733060101387;22;65;1
4;ügyvéd;733872;100287;46,241882;20,13492;10;26495;733872100287;22;65;1
4;ügyvéd;733683;99772;46,237273;20,132377;10;26496;73368399772;22;65;1
4;ügyvéd;734959;101883;46,256101;20,149304;10;26497;734959101883;22;65;1
4;ügyvéd;734609;102036;46,257521;20,144793;10;26498;734609102036;22;65;1
4;ügyvéd;734544;103508;46,27077;20,144218;10;26499;734544103508;22;65;1
4;ügyvéd;734609;102036;46,257521;20,144793;10;26500;734609102036;22;65;1
4;ügyvéd;734578;101784;46,255258;20,144345;10;26501;734578101784;22;65;1
4;ügyvéd;735222;102312;46,259926;20,152793;10;26502;735222102312;22;65;1
4;ügyvéd;735207;101772;46,255071;20,152499;10;26503;735207101772;22;65;1
4;ügyvéd;735207;101772;46,255071;20,152499;10;26504;735207101772;22;65;1
4;ügyvéd;734364;101618;46,253792;20,14154;10;26505;734364101618;22;65;1
4;ügyvéd;735224;102114;46,258145;20,152782;10;26506;735224102114;22;65;1
4;ügyvéd;734274;101778;46,255243;20,140402;10;26507;734274101778;22;65;1
4;ügyvéd;728607;104833;46,283411;20,067433;10;26508;728607104833;22;65;1
4;ügyvéd;733793;100716;46,24575;20,133973;10;26509;733793100716;22;65;1
4;ügyvéd;735733;102499;46,261543;20,159454;10;26510;735733102499;22;65;1
4;ügyvéd;735242;101810;46,255408;20,15296;10;26511;735242101810;22;65;1
4;ügyvéd;735355;102443;46,261088;20,154541;10;26512;735355102443;22;65;1
4;ügyvéd;736609;102881;46,264867;20,170885;10;26513;736609102881;22;65;1
4;ügyvéd;734208;100694;46,2455;20,13935;10;26514;734208100694;22;65;1
4;ügyvéd;735733;103684;46,272202;20,159672;10;26515;735733103684;22;65;1
4;ügyvéd;734959;102174;46,258718;20,149357;10;26516;734959102174;22;65;1
4;ügyvéd;734497;101042;46,248594;20,14316;10;26517;734497101042;22;65;1
4;ügyvéd;735903;105369;46,287337;20,162189;10;26518;735903105369;22;65;1
4;ügyvéd;734526;101464;46,252387;20,143612;10;26519;734526101464;22;65;1
4;ügyvéd;734919;101754;46,254946;20,148761;10;26520;734919101754;22;65;1
4;ügyvéd;734654;101427;46,252038;20,145265;10;26524;734654101427;22;65;1
4;ügyvéd;734704;101441;46,252157;20,145916;10;26525;734704101441;22;65;1
4;ügyvéd;736922;101000;46,247907;20,174593;10;26526;736922101000;22;65;1
4;ügyvéd;737503;100868;46,246644;20,182101;10;26527;737503100868;22;65;1
4;ügyvéd;735357;102000;46,257103;20,154486;10;26528;735357102000;22;65;1
4;ügyvéd;734768;101572;46,253328;20,14677;10;26529;734768101572;22;65;1
4;ügyvéd;734249;101580;46,253465;20,140042;10;26530;734249101580;22;65;1
4;ügyvéd;734480;101813;46,255532;20,143079;10;26531;734480101813;22;65;1
4;ügyvéd;734815;102084;46,257927;20,147473;10;26532;734815102084;22;65;1
4;ügyvéd;734815;102084;46,257927;20,147473;10;26533;734815102084;22;65;1
4;ügyvéd;735207;101772;46,255071;20,152499;10;26646;735207101772;22;65;1
4;ügyvéd;735224;102120;46,258199;20,152783;10;26650;735224102120;22;65;1
4;ügyvéd;734479;100934;46,247625;20,142907;10;26659;734479100934;22;65;1
4;ügyvéd;734439;100969;46,247945;20,142395;10;137872;734439100969;22;65;1
4;ügyvéd;737765;99522;46,234502;20,185244;10;138238;73776599522;22;65;1
4;ügyvéd;734687;101522;46,252888;20,145711;10;138240;734687101522;22;65;1
4;ügyvéd;734679;101294;46,250838;20,145565;10;138248;734679101294;22;65;1
4;ügyvéd;734225;101680;46,254367;20,139749;10;137816;734225101680;22;65;1
4;ügyvéd;734178;101051;46,248715;20,139025;10;137933;734178101051;22;65;1
4;ügyvéd;734609;101130;46,249372;20,144628;10;137934;734609101130;22;65;1
4;ügyvéd;734639;102241;46,259361;20,145219;10;137936;734639102241;22;65;1
4;ügyvéd;735193;102209;46,259003;20,152398;10;137986;735193102209;22;65;1
4;ügyvéd;734603;101763;46,255066;20,144665;10;137992;734603101763;22;65;1
4;ügyvéd;735042;101759;46,254975;20,150357;10;138013;735042101759;22;65;1
4;ügyvéd;734376;101570;46,253359;20,141687;10;138053;734376101570;22;65;1
4;ügyvéd;734683;101456;46,252295;20,145647;10;138054;734683101456;22;65;1
4;ügyvéd;734268;101390;46,251753;20,140254;10;138055;734268101390;22;65;1
4;ügyvéd;735089;101722;46,254636;20,15096;10;138060;735089101722;22;65;1
4;ügyvéd;734497;101042;46,248594;20,14316;10;138236;734497101042;22;65;1
4;ügyvéd;734114;99859;46,238001;20,13798;10;138266;73411499859;22;65;1
4;ügyvéd;734439;100969;46,247945;20,142395;10;138268;734439100969;22;65;1
4;ügyvéd;734609;102036;46,257521;20,144793;10;138405;734609102036;22;65;1
4;ügyvéd;734748;103618;46,271734;20,146884;10;138497;734748103618;22;65;1
4;ügyvéd;734794;101728;46,254727;20,147136;10;138839;734794101728;22;65;1
4;ügyvéd;734268;101390;46,251753;20,140254;10;139593;734268101390;22;65;1
4;ügyvéd;734482;101394;46,251763;20,143029;10;139594;734482101394;22;65;1
4;ügyvéd;734652;101638;46,253936;20,145278;10;139595;734652101638;22;65;1
4;ügyvéd;735043;101111;46,249146;20,150252;10;139596;735043101111;22;65;1
4;ügyvéd;735043;101111;46,249146;20,150252;10;139597;735043101111;22;65;1
4;ügyvéd;737667;102678;46,262903;20,184569;10;139598;737667102678;22;65;1
4;ügyvéd;735087;101887;46,256121;20,150964;10;139599;735087101887;22;65;1
4;ügyvéd;734684;101405;46,251836;20,14565;10;139600;734684101405;22;65;1
4;ügyvéd;734383;101793;46,255364;20,141818;10;139555;734383101793;22;65;1
4;ügyvéd;734712;101578;46,253389;20,146045;10;139556;734712101578;22;65;1
4;ügyvéd;734455;100712;46,245631;20,142555;10;139557;734455100712;22;65;1
4;ügyvéd;734502;101725;46,254737;20,143349;10;139558;734502101725;22;65;1
4;ügyvéd;734794;101728;46,254727;20,147136;10;139559;734794101728;22;65;1
4;ügyvéd;734419;101690;46,254433;20,142266;10;139560;734419101690;22;65;1
4;ügyvéd;734865;101413;46,251885;20,147999;10;139561;734865101413;22;65;1
4;ügyvéd;735167;101691;46,254347;20,151966;10;139562;735167101691;22;65;1
4;ügyvéd;735281;102259;46,259442;20,153548;10;139563;735281102259;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;139564;735097101454;22;65;1
4;ügyvéd;734704;101441;46,252157;20,145916;10;139565;734704101441;22;65;1
4;ügyvéd;734704;101441;46,252157;20,145916;10;139566;734704101441;22;65;1
4;ügyvéd;734794;101728;46,254727;20,147136;10;139567;734794101728;22;65;1
4;ügyvéd;734458;100836;46,246746;20,142617;10;139568;734458100836;22;65;1
4;ügyvéd;734794;101728;46,254727;20,147136;10;139569;734794101728;22;65;1
4;ügyvéd;734794;101728;46,254727;20,147136;10;139570;734794101728;22;65;1
4;ügyvéd;735139;101995;46,257085;20,151658;10;139571;735139101995;22;65;1
4;ügyvéd;734480;101813;46,255532;20,143079;10;139572;734480101813;22;65;1
4;ügyvéd;735125;101268;46,250548;20,151344;10;139573;735125101268;22;65;1
4;ügyvéd;735312;101869;46,25593;20,153878;10;139574;735312101869;22;65;1
4;ügyvéd;734622;101242;46,250378;20,144817;10;139575;734622101242;22;65;1
4;ügyvéd;734562;101368;46,251519;20,144062;10;139576;734562101368;22;65;1
4;ügyvéd;734439;100969;46,247945;20,142395;10;139579;734439100969;22;65;1
4;ügyvéd;734439;100969;46,247945;20,142395;10;139580;734439100969;22;65;1
4;ügyvéd;734794;101728;46,254727;20,147136;10;139581;734794101728;22;65;1
4;ügyvéd;734205;101405;46,251896;20,13944;10;139582;734205101405;22;65;1
4;ügyvéd;734835;101716;46,254614;20,147665;10;139583;734835101716;22;65;1
4;ügyvéd;734835;101716;46,254614;20,147665;10;139584;734835101716;22;65;1
4;ügyvéd;734752;101914;46,256406;20,146625;10;139585;734752101914;22;65;1
4;ügyvéd;735249;101962;46,256775;20,153079;10;139586;735249101962;22;65;1
4;ügyvéd;735302;101959;46,256741;20,153765;10;139587;735302101959;22;65;1
4;ügyvéd;735279;102457;46,261223;20,153558;10;139588;735279102457;22;65;1
4;ügyvéd;735089;101722;46,254636;20,15096;10;139589;735089101722;22;65;1
4;ügyvéd;734604;102084;46,257954;20,144737;10;139590;734604102084;22;65;1
4;ügyvéd;734930;101838;46,2557;20,148919;10;139591;734930101838;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;139592;735097101454;22;65;1
4;ügyvéd;734684;101405;46,251836;20,14565;10;139601;734684101405;22;65;1
4;ügyvéd;734607;101388;46,251693;20,144649;10;139602;734607101388;22;65;1
4;ügyvéd;734815;102084;46,257927;20,147473;10;139603;734815102084;22;65;1
4;ügyvéd;734370;101043;46,248619;20,141513;10;139604;734370101043;22;65;1
4;ügyvéd;735016;101531;46,252927;20,149978;10;139605;735016101531;22;65;1
4;ügyvéd;735016;101531;46,252927;20,149978;10;139606;735016101531;22;65;1
4;ügyvéd;734607;101388;46,251693;20,144649;10;139607;734607101388;22;65;1
4;ügyvéd;734607;101388;46,251693;20,144649;10;139608;734607101388;22;65;1
4;ügyvéd;734607;101388;46,251693;20,144649;10;139609;734607101388;22;65;1
4;ügyvéd;734685;101027;46,248436;20,145595;10;139610;734685101027;22;65;1
4;ügyvéd;734685;101027;46,248436;20,145595;10;139611;734685101027;22;65;1
4;ügyvéd;734685;101027;46,248436;20,145595;10;139612;734685101027;22;65;1
4;ügyvéd;734684;101405;46,251836;20,14565;10;139613;734684101405;22;65;1
4;ügyvéd;735207;101772;46,255071;20,152499;10;139614;735207101772;22;65;1
4;ügyvéd;733093;102254;46,259672;20,125173;10;139615;733093102254;22;65;1
4;ügyvéd;735258;101769;46,255037;20,15316;10;139616;735258101769;22;65;1
4;ügyvéd;735312;101869;46,25593;20,153878;10;139617;735312101869;22;65;1
4;ügyvéd;734708;102110;46,258174;20,14609;10;139618;734708102110;22;65;1
4;ügyvéd;734708;102110;46,258174;20,14609;10;139619;734708102110;22;65;1
4;ügyvéd;734351;100977;46,248028;20,141255;10;139620;734351100977;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;139621;735097101454;22;65;1
4;ügyvéd;734815;102084;46,257927;20,147473;10;139622;734815102084;22;65;1
4;ügyvéd;734308;101648;46,254069;20,140819;10;139623;734308101648;22;65;1
4;ügyvéd;734988;102090;46,257959;20,149717;10;139624;734988102090;22;65;1
4;ügyvéd;734690;101828;46,25564;20,145805;10;139625;734690101828;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;139626;735097101454;22;65;1
4;ügyvéd;735242;101810;46,255408;20,15296;10;139627;735242101810;22;65;1
4;ügyvéd;735065;101495;46,252597;20,150607;10;139628;735065101495;22;65;1
4;ügyvéd;735065;101495;46,252597;20,150607;10;139629;735065101495;22;65;1
4;ügyvéd;734930;101838;46,2557;20,148919;10;139630;734930101838;22;65;1
4;ügyvéd;734930;101838;46,2557;20,148919;10;139631;734930101838;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;139632;735097101454;22;65;1
4;ügyvéd;734339;101222;46,250233;20,141144;10;139633;734339101222;22;65;1
4;ügyvéd;734339;101222;46,250233;20,141144;10;139634;734339101222;22;65;1
4;ügyvéd;734289;101548;46,253172;20,140555;10;139635;734289101548;22;65;1
4;ügyvéd;735474;102007;46,257151;20,156004;10;139636;735474102007;22;65;1
4;ügyvéd;735474;102007;46,257151;20,156004;10;139637;735474102007;22;65;1
4;ügyvéd;735089;101722;46,254636;20,15096;10;139638;735089101722;22;65;1
4;ügyvéd;735089;101722;46,254636;20,15096;10;139639;735089101722;22;65;1
4;ügyvéd;735089;101722;46,254636;20,15096;10;139640;735089101722;22;65;1
4;ügyvéd;735089;101722;46,254636;20,15096;10;139641;735089101722;22;65;1
4;ügyvéd;735148;101798;46,255312;20,151739;10;139642;735148101798;22;65;1
4;ügyvéd;734588;101263;46,250571;20,14438;10;139643;734588101263;22;65;1
4;ügyvéd;734930;101838;46,2557;20,148919;10;139644;734930101838;22;65;1
4;ügyvéd;736602;101558;46,252967;20,170548;10;139645;736602101558;22;65;1
4;ügyvéd;736666;101257;46,250251;20,171322;10;139646;736666101257;22;65;1
4;ügyvéd;737641;101002;46,247831;20,183916;10;139647;737641101002;22;65;1
4;ügyvéd;737925;100785;46,245842;20,187557;10;139648;737925100785;22;65;1
4;ügyvéd;735909;101252;46,250304;20,161506;10;139649;735909101252;22;65;1
4;ügyvéd;736717;100866;46,246728;20,17191;10;139650;736717100866;22;65;1
4;ügyvéd;736645;100894;46,246989;20,170982;10;139651;736645100894;22;65;1
4;ügyvéd;735043;101111;46,249146;20,150252;10;139652;735043101111;22;65;1
4;ügyvéd;734469;101789;46,255317;20,142932;10;139653;734469101789;22;65;1
4;ügyvéd;734213;100559;46,244286;20,13939;10;139654;734213100559;22;65;1
4;ügyvéd;734523;101551;46,25317;20,143589;10;139655;734523101551;22;65;1
4;ügyvéd;734604;100955;46,247798;20,144531;10;139656;734604100955;22;65;1
4;ügyvéd;734578;101784;46,255258;20,144345;10;139657;734578101784;22;65;1
4;ügyvéd;734575;101419;46,251976;20,14424;10;139658;734575101419;22;65;1
4;ügyvéd;734368;101881;46,256157;20,141639;10;139659;734368101881;22;65;1
4;ügyvéd;735207;101739;46,254774;20,152493;10;139660;735207101739;22;65;1
4;ügyvéd;734364;101618;46,253792;20,14154;10;139661;734364101618;22;65;1
4;ügyvéd;735112;101700;46,254435;20,151254;10;139662;735112101700;22;65;1
4;ügyvéd;728973;103644;46,272673;20,071979;10;139663;728973103644;22;65;1
4;ügyvéd;734601;101516;46,252845;20,144594;10;139664;734601101516;22;65;1
4;ügyvéd;735478;102804;46,264319;20,156203;10;139665;735478102804;22;65;1
4;ügyvéd;737393;99979;46,238662;20,180508;10;139666;73739399979;22;65;1
4;ügyvéd;735781;101194;46,249799;20,159836;10;139667;735781101194;22;65;1
4;ügyvéd;735878;102801;46,264241;20,16139;10;139668;735878102801;22;65;1
4;ügyvéd;735627;102831;46,264543;20,15814;10;139669;735627102831;22;65;1
4;ügyvéd;734497;101042;46,248594;20,14316;10;139670;734497101042;22;65;1
4;ügyvéd;734815;102084;46,257927;20,147473;10;139671;734815102084;22;65;1
4;ügyvéd;735145;101840;46,25569;20,151708;10;139672;735145101840;22;65;1
4;ügyvéd;733989;104178;46,276867;20,13714;10;139674;733989104178;22;65;1
4;ügyvéd;735860;102925;46,265359;20,161179;10;139675;735860102925;22;65;1
4;ügyvéd;734359;102422;46,261025;20,141621;10;139676;734359102422;22;65;1
4;ügyvéd;734711;102555;46,262177;20,14621;10;139677;734711102555;22;65;1
4;ügyvéd;734696;100932;46,24758;20,14572;10;139680;734696100932;22;65;1
4;ügyvéd;735125;101268;46,250548;20,151344;10;139681;735125101268;22;65;1
4;ügyvéd;734261;101221;46,250234;20,140132;10;140763;734261101221;22;65;1
4;ügyvéd;736599;102207;46,258805;20,17063;10;140765;736599102207;22;65;1
4;ügyvéd;734308;101648;46,254069;20,140819;10;140773;734308101648;22;65;1
4;ügyvéd;735788;105264;46,286407;20,160677;10;140784;735788105264;22;65;1
4;ügyvéd;734690;101828;46,25564;20,145805;10;140387;734690101828;22;65;1
4;ügyvéd;737475;101364;46,251109;20,181832;10;140388;737475101364;22;65;1
4;ügyvéd;735014;102055;46,257641;20,150048;10;140389;735014102055;22;65;1
4;ügyvéd;735207;101772;46,255071;20,152499;10;140417;735207101772;22;65;1
4;ügyvéd;734455;100915;46,247457;20,142592;10;140430;734455100915;22;65;1
4;ügyvéd;734760;102590;46,262485;20,146852;10;140439;734760102590;22;65;1
4;ügyvéd;734760;102590;46,262485;20,146852;10;140440;734760102590;22;65;1
4;ügyvéd;733575;100735;46,245948;20,13115;10;140448;733575100735;22;65;1
4;ügyvéd;734865;101413;46,251885;20,147999;10;140451;734865101413;22;65;1
4;ügyvéd;734601;102242;46,259375;20,144727;10;140464;734601102242;22;65;1
4;ügyvéd;735531;102198;46,258861;20,156779;10;140473;735531102198;22;65;1
4;ügyvéd;733093;102254;46,259672;20,125173;10;140536;733093102254;22;65;1
4;ügyvéd;735043;101111;46,249146;20,150252;10;140570;735043101111;22;65;1
4;ügyvéd;734684;101405;46,251836;20,14565;10;140616;734684101405;22;65;1
4;ügyvéd;735019;102018;46,257308;20,150106;10;140629;735019102018;22;65;1
4;ügyvéd;735387;101933;46,256496;20,154863;10;140632;735387101933;22;65;1
4;ügyvéd;736922;101000;46,247907;20,174593;10;140652;736922101000;22;65;1
4;ügyvéd;734468;101166;46,249713;20,142806;10;140655;734468101166;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;140670;735097101454;22;65;1
4;ügyvéd;734160;101155;46,249653;20,138811;10;140681;734160101155;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;140703;735097101454;22;65;1
4;ügyvéd;734933;101923;46,256464;20,148974;10;140717;734933101923;22;65;1
4;ügyvéd;734792;104232;46,277251;20,147566;10;140727;734792104232;22;65;1
4;ügyvéd;734609;101130;46,249372;20,144628;10;140802;734609101130;22;65;1
4;ügyvéd;736922;101000;46,247907;20,174593;10;140808;736922101000;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;140836;735097101454;22;65;1
4;ügyvéd;734599;101881;46,256128;20,144635;10;140842;734599101881;22;65;1
4;ügyvéd;735824;102414;46,260767;20,160618;10;140848;735824102414;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;140851;735097101454;22;65;1
4;ügyvéd;735063;102092;46,257968;20,15069;10;140866;735063102092;22;65;1
4;ügyvéd;734650;102047;46,257615;20,145326;10;140891;734650102047;22;65;1
4;ügyvéd;735242;101810;46,255408;20,15296;10;140912;735242101810;22;65;1
4;ügyvéd;735357;102000;46,257103;20,154486;10;140921;735357102000;22;65;1
4;ügyvéd;736332;101488;46,252372;20,167034;10;141000;736332101488;22;65;1
4;ügyvéd;735242;101810;46,255408;20,15296;10;141016;735242101810;22;65;1
4;ügyvéd;734445;102123;46,258325;20,142682;10;141040;734445102123;22;65;1
4;ügyvéd;735654;102570;46,262192;20,158442;10;141049;735654102570;22;65;1
4;ügyvéd;734178;101051;46,248715;20,139025;10;141082;734178101051;22;65;1
4;ügyvéd;734867;102431;46,261042;20,148211;10;141092;734867102431;22;65;1
4;ügyvéd;734998;102907;46,265307;20,149996;10;141095;734998102907;22;65;1
4;ügyvéd;732784;101597;46,2538;20,121049;10;141116;732784101597;22;65;1
4;ügyvéd;734661;101709;46,254573;20,145408;10;141140;734661101709;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;141153;735097101454;22;65;1
4;ügyvéd;734984;101443;46,25214;20,149547;10;141167;734984101443;22;65;1
4;ügyvéd;735203;101828;46,255575;20,152457;10;141169;735203101828;22;65;1
4;ügyvéd;735043;101111;46,249146;20,150252;10;141194;735043101111;22;65;1
4;ügyvéd;735063;102092;46,257968;20,15069;10;141198;735063102092;22;65;1
4;ügyvéd;735089;101948;46,256669;20,151001;10;141204;735089101948;22;65;1
4;ügyvéd;734930;101838;46,2557;20,148919;10;141244;734930101838;22;65;1
4;ügyvéd;738129;100008;46,238826;20,190054;10;141275;738129100008;22;65;1
4;ügyvéd;732453;99953;46,239053;20,116465;10;141278;73245399953;22;65;1
4;ügyvéd;736922;101000;46,247907;20,174593;10;141290;736922101000;22;65;1
4;ügyvéd;728172;103911;46,275169;20,061634;10;141312;728172103911;22;65;1
4;ügyvéd;734788;101020;46,24836;20,146929;10;141321;734788101020;22;65;1
4;ügyvéd;735824;102414;46,260767;20,160618;10;141357;735824102414;22;65;1
4;ügyvéd;734478;101439;46,252168;20,142986;10;141365;734478101439;22;65;1
4;ügyvéd;734889;102064;46,257738;20,148429;10;141370;734889102064;22;65;1
4;ügyvéd;734886;102063;46,257729;20,14839;10;141510;734886102063;22;65;1
4;ügyvéd;735824;102414;46,260767;20,160618;10;141511;735824102414;22;65;1
4;ügyvéd;734736;101370;46,251515;20,146318;10;141512;734736101370;22;65;1
4;ügyvéd;735493;101839;46,255637;20,15622;10;141513;735493101839;22;65;1
4;ügyvéd;735474;102007;46,257151;20,156004;10;141514;735474102007;22;65;1
4;ügyvéd;734685;101027;46,248436;20,145595;10;141515;734685101027;22;65;1
4;ügyvéd;734405;102020;46,257403;20,142144;10;141516;734405102020;22;65;1
4;ügyvéd;738098;99619;46,235331;20,189579;10;141517;73809899619;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;141518;735097101454;22;65;1
4;ügyvéd;734339;101222;46,250233;20,141144;10;141519;734339101222;22;65;1
4;ügyvéd;734339;101222;46,250233;20,141144;10;141520;734339101222;22;65;1
4;ügyvéd;734268;101390;46,251753;20,140254;10;141521;734268101390;22;65;1
4;ügyvéd;734268;101390;46,251753;20,140254;10;141522;734268101390;22;65;1
4;ügyvéd;735062;101084;46,248901;20,150493;10;141523;735062101084;22;65;1
4;ügyvéd;734604;100955;46,247798;20,144531;10;141524;734604100955;22;65;1
4;ügyvéd;734454;101480;46,25254;20,142682;10;141754;734454101480;22;65;1
4;ügyvéd;734565;102276;46,259686;20,144266;10;141760;734565102276;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;141763;735097101454;22;65;1
4;ügyvéd;734755;101273;46,25064;20,146547;10;141525;734755101273;22;65;1
4;ügyvéd;735333;102046;46,257519;20,154183;10;141526;735333102046;22;65;1
4;ügyvéd;735333;102046;46,257519;20,154183;10;141527;735333102046;22;65;1
4;ügyvéd;735952;102797;46,264196;20,162349;10;141528;735952102797;22;65;1
4;ügyvéd;734779;101955;46,256771;20,146983;10;141537;734779101955;22;65;1
4;ügyvéd;734779;101955;46,256771;20,146983;10;141538;734779101955;22;65;1
4;ügyvéd;734704;101441;46,252157;20,145916;10;141539;734704101441;22;65;1
4;ügyvéd;734852;101826;46,255602;20,147906;10;141540;734852101826;22;65;1
4;ügyvéd;734852;101826;46,255602;20,147906;10;141541;734852101826;22;65;1
4;ügyvéd;734852;101826;46,255602;20,147906;10;141542;734852101826;22;65;1
4;ügyvéd;734852;101826;46,255602;20,147906;10;141543;734852101826;22;65;1
4;ügyvéd;734654;101427;46,252038;20,145265;10;141544;734654101427;22;65;1
4;ügyvéd;734654;101427;46,252038;20,145265;10;141545;734654101427;22;65;1
4;ügyvéd;734998;101340;46,251212;20,14971;10;141546;734998101340;22;65;1
4;ügyvéd;734650;102047;46,257615;20,145326;10;141547;734650102047;22;65;1
4;ügyvéd;737590;100147;46,240147;20,183093;10;141682;737590100147;22;65;1
4;ügyvéd;734609;101875;46,256073;20,144763;10;141783;734609101875;22;65;1
4;ügyvéd;738129;100008;46,238826;20,190054;10;141808;738129100008;22;65;1
4;ügyvéd;734654;101427;46,252038;20,145265;10;141825;734654101427;22;65;1
4;ügyvéd;735063;102092;46,257968;20,15069;10;141834;735063102092;22;65;1
4;ügyvéd;734813;101210;46,250066;20,147288;10;141842;734813101210;22;65;1
4;ügyvéd;734930;101838;46,2557;20,148919;10;141843;734930101838;22;65;1
4;ügyvéd;734562;101368;46,251519;20,144062;10;141848;734562101368;22;65;1
4;ügyvéd;734497;101042;46,248594;20,14316;10;141850;734497101042;22;65;1
4;ügyvéd;735097;101454;46,252224;20,151015;10;141853;735097101454;22;65;1
4;ügyvéd;735224;102114;46,258145;20,152782;10;141856;735224102114;22;65;1
4;ügyvéd;735496;102050;46,257535;20,156298;10;141902;735496102050;22;65;1
4;vérellátó;734550;101088;46,249001;20,143855;20;28594;734550101088;18;65;1
4;wellness központ;735550;101896;46,256143;20,15697;50;13820;735550101896;18;65;1
4;wellness központ;734879;101186;46,249841;20,148139;50;184296;734879101186;18;65;1
4;wellness központ;734655;101575;46,253369;20,145305;50;184451;734655101575;18;65;1
4;zeneiskola, zenetanár;735783;103224;46,268058;20,160236;20;34042;735783103224;24;65;1
4;zeneiskola, zenetanár;734155;100325;46,242188;20,138596;20;34035;734155100325;24;65;1
4;zeneiskola, zenetanár;734629;101838;46,255738;20,145016;20;34491;734629101838;24;65;1
4;zeneiskola, zenetanár;734714;100725;46,245716;20,145916;20;34336;734714100725;24;65;1
4;zeneiskola, zenetanár;738773;102080;46,257379;20,198798;20;34624;738773102080;24;65;1
4;zeneiskola, zenetanár;734732;100878;46,24709;20,146177;20;34637;734732100878;24;65;1
4;zeneiskola, zenetanár;728920;103301;46,269594;20,071233;20;42038;728920103301;24;65;1
4;zeneiskola, zenetanár;733738;100890;46,247322;20,133292;20;42937;733738100890;24;65;1
4;zeneiskola, zenetanár;734604;102084;46,257954;20,144737;20;43792;734604102084;24;65;1
4;zeneiskola, zenetanár;734233;103218;46,268201;20,140131;20;44323;734233103218;24;65;1
4;zeneiskola, zenetanár;737057;100595;46,244246;20,176268;20;46805;737057100595;24;65;1
4;zeneiskola, zenetanár;737387;102768;46,263749;20,180954;20;213960;737387102768;24;65;1
4;zeneiskola, zenetanár;735837;103372;46,269382;20,160964;20;213969;735837103372;24;65;1
4;zeneiskola, zenetanár;734398;102244;46,259419;20,142094;20;213975;734398102244;24;65;1
4;zeneiskola, zenetanár;738373;102357;46,259923;20,193664;20;213980;738373102357;24;65;1
4;zeneiskola, zenetanár;735586;100902;46,247197;20,157254;20;213981;735586100902;24;65;1
4;atlétikai létesítmény;735520;101860;46,255823;20,156574;50;115953;735520101860;22;45;1
4;közösségi kert;734997;104220;46,277095;20,15023;3;224243;734997104220;22;65;1
