type;subtype;EOVX;EOVY;LAT;LON;capacity;poid;id;minage;maxage;risk
7;Nemzeti Adó- és Vámhivatal;734815;101926;46,256506;20,147444;1000;123;734815101926;22;65;1
7;Nemzeti Adó- és Vámhivatal;733938;101969;46,257003;20,136079;1000;6536;733938101969;22;65;1
7;Nemzeti Adó- és Vámhivatal;734695;101075;46,248866;20,145733;1000;104843;734695101075;22;65;1
7;Nemzeti Adó- és Vámhivatal;736221;102425;46,260815;20,165769;1000;104845;736221102425;22;65;1
7;Nemzeti Adó- és Vámhivatal;730980;104152;46,277003;20,098101;1000;105191;730980104152;22;65;1
4;Nemzeti Média- és Hírközlési Hatóság;735090;102464;46,26131;20,151109;100;59750;735090102464;22;65;1
8;nőgyógyászati rendelő;734834;100777;46,246168;20,147481;30;64145;734834100777;14;99;1
8;nőgyógyászati rendelő;735080;102596;46,262499;20,151003;30;64557;735080102596;14;99;1
8;nőgyógyászati rendelő;734425;101212;46,250133;20,142257;30;114712;734425101212;14;99;1
8;nőgyógyászati rendelő;734608;100517;46,243858;20,144504;30;114699;734608100517;14;99;1
8;nőgyógyászati rendelő;735312;101869;46,25593;20,153878;30;148301;735312101869;14;99;1
8;nőgyógyászati rendelő;736830;100660;46,24486;20,173337;30;148313;736830100660;14;99;1
8;nőgyógyászati rendelő;734563;101448;46,252238;20,144089;30;148330;734563101448;14;99;1
8;nőgyógyászati rendelő;736775;100343;46,242016;20,172565;30;148344;736775100343;14;99;1
8;nőgyógyászati rendelő;734419;101690;46,254433;20,142266;30;148363;734419101690;14;99;1
8;nőgyógyászati rendelő;733111;101464;46,252564;20,125265;30;148420;733111101464;14;99;1
8;nőgyógyászati rendelő;734155;101492;46,252685;20,138807;30;148423;734155101492;14;99;1
8;nőgyógyászati rendelő;734134;101099;46,249153;20,138464;30;148451;734134101099;14;99;1
8;nőgyógyászati rendelő;735917;101385;46,251499;20,161634;30;148504;735917101385;14;99;1
8;nőgyógyászati rendelő;734626;100897;46,247274;20,144806;30;148506;734626100897;14;99;1
8;nőgyógyászati rendelő;737791;101377;46,251184;20,185931;30;148523;737791101377;14;99;1
8;nőgyógyászati rendelő;735160;101935;46,256543;20,151919;30;148539;735160101935;14;99;1
8;nőgyógyászati rendelő;733916;102322;46,260181;20,135858;30;148560;733916102322;14;99;1
8;nőgyógyászati rendelő;734644;100818;46,246561;20,145025;30;148570;734644100818;14;99;1
8;nőgyógyászati rendelő;735145;101840;46,25569;20,151708;30;178757;735145101840;14;99;1
8;nőgyógyászati rendelő;735805;102128;46,258197;20,160319;30;179087;735805102128;14;99;1
8;nőgyógyászati rendelő;735549;100859;46,246815;20,156766;30;178764;735549100859;14;99;1
8;nőgyógyászati rendelő;734184;100934;46,247662;20,139082;30;178785;734184100934;14;99;1
8;nőgyógyászati rendelő;736303;101258;46,250307;20,166616;30;178796;736303101258;14;99;1
8;nőgyógyászati rendelő;734592;101340;46,251263;20,144446;30;178799;734592101340;14;99;1
8;nőgyógyászati rendelő;736607;101106;46,248901;20,170529;30;220750;736607101106;14;99;1
8;nőgyógyászati rendelő;736491;100450;46,243015;20,168903;30;220753;736491100450;14;99;1
8;nőgyógyászati rendelő;735312;101748;46,254842;20,153856;30;220771;735312101748;14;99;1
8;nőgyógyászati rendelő;735435;101929;46,256454;20,155484;30;221323;735435101929;14;99;1
8;nőgyógyászati rendelő;736207;102140;46,258253;20,165534;30;221631;736207102140;14;99;1
8;nyelviskola;734604;102002;46,257216;20,144722;200;219252;734604102002;14;65;1
7;nyomtatási és fénymásolási szolgáltatás;734300;101819;46,255608;20,140746;300;75151;734300101819;14;99;1
7;nyomtatási és fénymásolási szolgáltatás;733915;101443;46,252274;20,135686;300;75152;733915101443;14;99;1
7;nyomtatási és fénymásolási szolgáltatás;734387;100985;46,248096;20,141723;300;114707;734387100985;14;99;1
7;nyomtatási és fénymásolási szolgáltatás;734323;101013;46,248355;20,140899;300;210532;734323101013;14;99;1
7;nyomtatási és fénymásolási szolgáltatás;734611;101427;46,252043;20,144708;300;210533;734611101427;14;99;1
8;Nyugdíjbiztosítási Igazgatóság;736479;100838;46,246507;20,168819;200;15784;736479100838;50;99;1
7;optikai, látszerészeti szaküzlet;734433;100808;46,246498;20,142288;200;17186;734433100808;14;99;1
7;optikai, látszerészeti szaküzlet;734592;101340;46,251263;20,144446;200;114717;734592101340;14;99;1
7;optikai, látszerészeti szaküzlet;734740;101266;46,250579;20,146351;200;148491;734740101266;14;99;1
7;optikai, látszerészeti szaküzlet;735008;101310;46,25094;20,149834;200;148455;735008101310;14;99;1
7;optikai, látszerészeti szaküzlet;734561;101692;46,254433;20,144108;200;148253;734561101692;14;99;1
7;optikai, látszerészeti szaküzlet;734557;100538;46,244053;20,143846;200;148274;734557100538;14;99;1
7;optikai, látszerészeti szaküzlet;734583;101425;46,252029;20,144344;200;148332;734583101425;14;99;1
7;optikai, látszerészeti szaküzlet;734695;101075;46,248866;20,145733;200;148360;734695101075;14;99;1
7;optikai, látszerészeti szaküzlet;734739;101310;46,250975;20,146346;200;148388;734739101310;14;99;1
7;optikai, látszerészeti szaküzlet;735089;101722;46,254636;20,15096;200;148498;735089101722;14;99;1
7;optikai, látszerészeti szaküzlet;733945;101732;46,25487;20,136127;200;148563;733945101732;14;99;1
7;optikai, látszerészeti szaküzlet;734755;101273;46,25064;20,146547;200;56419;734755101273;14;99;1
7;optikai, látszerészeti szaküzlet;734883;101385;46,251631;20,148227;200;56420;734883101385;14;99;1
7;optikai, látszerészeti szaküzlet;734710;101554;46,253173;20,146015;200;56421;734710101554;14;99;1
7;optikai, látszerészeti szaküzlet;732707;100465;46,243627;20,119849;200;148496;732707100465;14;99;1
7;optikai, látszerészeti szaküzlet;734177;101655;46,254149;20,139122;200;148009;734177101655;14;99;1
7;optikai, látszerészeti szaküzlet;734177;101655;46,254149;20,139122;200;181161;734177101655;14;99;1
7;optikai, látszerészeti szaküzlet;731446;103956;46,275183;20,104112;200;216676;731446103956;14;99;1
7;óra, ékszer;734119;103231;46,268332;20,138655;30;66563;734119103231;22;99;1
7;óra, ékszer;734119;103231;46,268332;20,138655;30;66548;734119103231;22;99;1
7;óra, ékszer;734177;101655;46,254149;20,139122;30;181820;734177101655;22;99;1
7;óra, ékszer;734177;101655;46,254149;20,139122;30;181848;734177101655;22;99;1
7;óra, ékszer;734914;101903;46,256286;20,148724;30;181850;734914101903;22;99;1
7;óra, ékszer;736393;100903;46,247102;20,167717;30;182169;736393100903;22;99;1
7;óra, ékszer;734785;101345;46,251284;20,146949;30;207892;734785101345;22;99;1
7;óra, ékszer;734177;101655;46,254149;20,139122;30;207904;734177101655;22;99;1
7;óra, ékszer;736775;99668;46,235944;20,172439;30;215133;73677599668;22;99;1
7;óra, ékszer;734177;101655;46,254149;20,139122;30;147991;734177101655;22;99;1
8;Országos Közoktatási Értékelési és Vizsgaközpont;734747;102029;46,257441;20,146581;20;70287;734747102029;22;65;1
4;Országos Orvosszakértői Intézet;733972;102464;46,261451;20,13661;50;64714;733972102464;22;99;1
7;orvosi és gyógyszerészeti termék;734692;102637;46,262917;20,145979;200;114619;734692102637;50;99;1
7;orvosi és gyógyszerészeti termék;734107;101769;46,255183;20,138235;200;137179;734107101769;50;99;1
7;orvosi és gyógyszerészeti termék;734698;100965;46,247876;20,145752;200;137487;734698100965;50;99;1
7;orvosi és gyógyszerészeti termék;735052;101350;46,251295;20,150412;200;148482;735052101350;50;99;1
7;orvosi és gyógyszerészeti termék;734714;101704;46,254522;20,146094;200;148243;734714101704;50;99;1
7;orvosi és gyógyszerészeti termék;736661;102171;46,25851545;20,17149634;200;148307;736661102171;50;99;1
7;orvosi és gyógyszerészeti termék;734695;101075;46,248866;20,145733;200;148361;734695101075;50;99;1
7;orvosi és gyógyszerészeti termék;734719;102180;46,258803;20,146245;200;148427;734719102180;50;99;1
7;orvosi és gyógyszerészeti termék;734751;100589;46,244488;20,146371;200;148549;734751100589;50;99;1
7;orvosi és gyógyszerészeti termék;734574;100925;46,247532;20,144137;200;148574;734574100925;50;99;1
7;orvosi és gyógyszerészeti termék;734630;101530;46,252967;20,144973;200;179449;734630101530;50;99;1
7;orvosi és gyógyszerészeti termék;735145;101840;46,25569;20,151708;200;210450;735145101840;50;99;1
7;orvosi és gyógyszerészeti termék;734879;101186;46,249841;20,148139;200;210452;734879101186;50;99;1
7;orvosi és gyógyszerészeti termék;734914;101903;46,256286;20,148724;200;210453;734914101903;50;99;1
7;orvosi és gyógyszerészeti termék;734555;100509;46,243793;20,143815;200;218216;734555100509;50;99;1
7;orvosi és gyógyszerészeti termék;734946;102487;46,26157734;20,14931407;200;221107;734946102487;50;99;1
7;orvosi és gyógyszerészeti termék;735067;101851;46,255799;20,150698;200;221108;735067101851;50;99;1
7;óvoda;735783;103224;46,268058;20,160236;150;34042ovoda;34042;3;6;1
7;óvoda;735247;102063;46,257683;20,153071;150;43597ovoda;43597;3;6;1
7;óvoda;736222;103694;46,272229;20,166017;150;44118ovoda;44118;3;6;1
7;óvoda;735171;102931;46,265501;20,152245;150;44778ovoda;44778;3;6;1
7;óvoda;734577;100655;46,245103;20,144127;150;44811ovoda;44811;3;6;1
7;óvoda;732863;103587;46,271691;20,122428;150;45559ovoda;45559;3;6;1
7;óvoda;734914;101903;46,256286;20,148724;150;46252ovoda;46252;3;6;1
7;óvoda;734324;100607;46,244703;20,140838;150;46274ovoda;46274;3;6;1
7;óvoda;732723;100083;46,240189;20,119988;150;46627ovoda;46627;3;6;1
7;óvoda;734152;100777;46,246254;20,138639;150;46719ovoda;46719;3;6;1
7;óvoda;733856;101589;46,253595;20,134947;150;109808ovoda;109808;3;6;1
7;óvoda;738537;96157;46,204133;20,194611;150;109811ovoda;109811;3;6;1
7;óvoda;738321;97516;46,216386;20,192071;150;109812ovoda;109812;3;6;1
7;óvoda;732030;99622;46,236128;20,110923;150;109813ovoda;109813;3;6;1
7;óvoda;734309;101096;46,249104;20,140732;150;109814ovoda;109814;3;6;1
7;óvoda;734788;101169;46,2497;20,146956;150;109815ovoda;109815;3;6;1
7;óvoda;734402;101977;46,257017;20,142098;150;109816ovoda;109816;3;6;1
7;óvoda;736797;103201;46,267721;20,173383;150;109818ovoda;109818;3;6;1
7;óvoda;734371;101721;46,254718;20,141649;150;109820ovoda;109820;3;6;1
7;óvoda;734931;101267;46,250563;20,148828;150;109821ovoda;109821;3;6;1
7;óvoda;737304;102683;46,262995;20,179862;150;109822ovoda;109822;3;6;1
7;óvoda;737824;102946;46,265293;20,186655;150;109332ovoda;109332;3;6;1
7;óvoda;737421;102484;46,2612322;20,18141074;150;109336ovoda;109336;3;6;1
7;óvoda;735734;102872;46,264898;20,159536;150;109391ovoda;109391;3;6;1
7;óvoda;734205;100430;46,243126;20,139263;150;109532ovoda;109532;3;6;1
7;óvoda;733869;100021;46,239489;20,134833;150;109533ovoda;109533;3;6;1
7;óvoda;736208;102633;46,262688;20,165639;150;109823ovoda;109823;3;6;1
7;óvoda;732380;98802;46,228709;20,115315;150;109824ovoda;109824;3;6;1
7;óvoda;729897;97414;46,216524;20,082895;150;109825ovoda;109825;3;6;1
7;óvoda;731945;96162;46,205015;20,109213;150;109826ovoda;109826;3;6;1
7;óvoda;737945;100621;46,244364;20,187785;150;109827ovoda;109827;3;6;1
7;óvoda;736961;100597;46,244277;20,175024;150;109828ovoda;109828;3;6;1
7;óvoda;735544;101054;46,24857;20,156737;150;109830ovoda;109830;3;6;1
7;óvoda;735535;100519;46,243758;20,156522;150;109831ovoda;109831;3;6;1
7;óvoda;735772;100393;46,242595;20,159571;150;109832ovoda;109832;3;6;1
7;óvoda;734349;100113;46,240257;20,141072;150;109833ovoda;109833;3;6;1
7;óvoda;733599;100853;46,247007;20,131483;150;109834ovoda;109834;3;6;1
7;óvoda;733530;101247;46,25056;20,130659;150;109835ovoda;109835;3;6;1
7;óvoda;728016;103964;46,275663;20,059619;150;109836ovoda;109836;3;6;1
7;óvoda;728954;103643;46,272666;20,071733;150;109837ovoda;109837;3;6;1
7;óvoda;728333;104474;46,280214;20,063817;150;109838ovoda;109838;3;6;1
7;óvoda;728595;103977;46,275713;20,067132;150;109839ovoda;109839;3;6;1
7;óvoda;733676;103204;46,268145;20,132904;150;109840ovoda;109840;3;6;1
7;óvoda;735237;103463;46,270278;20,153198;150;109841ovoda;109841;3;6;1
7;óvoda;734898;103164;46,267631;20,148746;150;109842ovoda;109842;3;6;1
7;óvoda;734238;102632;46,262929;20,14009;150;109844ovoda;109844;3;6;1
7;óvoda;736025;103848;46,27364;20,16349;150;109845ovoda;109845;3;6;1
7;óvoda;736081;102903;46,265133;20,164042;150;109846ovoda;109846;3;6;1
7;óvoda;736528;104584;46,280195;20,170152;150;109847ovoda;109847;3;6;1
7;óvoda;736217;103157;46,2674;20,165853;150;109848ovoda;109848;3;6;1
7;óvoda;736497;103234;46,268056;20,169499;150;109849ovoda;109849;3;6;1
7;óvoda;735769;103401;46,269652;20,160087;150;109850ovoda;109850;3;6;1
7;óvoda;735209;104057;46,275624;20,152944;150;109851ovoda;109851;3;6;1
7;óvoda;734443;104130;46,276378;20,143021;150;109853ovoda;109853;3;6;1
7;óvoda;732765;102900;46,265523;20,121034;150;109854ovoda;109854;3;6;1
7;óvoda;738319;102438;46,260659;20,192979;150;109856ovoda;109856;3;6;1
7;óvoda;739025;102272;46,259072;20,202103;150;109857ovoda;109857;3;6;1
7;óvoda;734504;102345;46,260314;20,143487;150;109858ovoda;109858;3;6;1
7;óvoda;736765;102809;46,264199;20,172895;150;109859ovoda;109859;3;6;1
7;óvoda;737879;98993;46,229729;20,186622;150;148239ovoda;148239;3;6;1
7;óvoda;735455;102240;46,259249;20,155801;150;213988ovoda;213988;3;6;1
8;pálinkaház;734849;101204;46,250007;20,147753;100;114490;734849101204;14;99;1
2;panzió, fogadó;734117;99638;46,236013;20,137979;50;9779;73411799638;0;99;1
2;panzió, fogadó;737533;107732;46,308381;20,183783;50;9781;737533107732;0;99;1
2;panzió, fogadó;728953;107044;46,303259;20,072298;50;9854;728953107044;0;99;1
2;panzió, fogadó;734503;101433;46,252111;20,143309;50;13819;734503101433;0;99;1
2;panzió, fogadó;732352;96188;46,2052;20,11449;50;76635;73235296188;0;99;1
2;panzió, fogadó;735972;102109;46,258005;20,162481;50;76940;735972102109;0;99;1
2;panzió, fogadó;734450;100247;46,241449;20,142406;50;93852;734450100247;0;99;1
2;panzió, fogadó;734139;100364;46,242541;20,138396;50;114602;734139100364;0;99;1
2;panzió, fogadó;734686;102497;46,261658;20,145875;50;167350;734686102497;0;99;1
2;panzió, fogadó;737462;99628;46,235495;20,181337;50;189691;73746299628;0;99;1
2;panzió, fogadó;735819;101338;46,251089;20,160355;50;189699;735819101338;0;99;1
2;panzió, fogadó;733831;100068;46,239917;20,134349;50;189971;733831100068;0;99;1
2;panzió, fogadó;734220;103037;46,266574;20,13993;50;190021;734220103037;0;99;1
2;panzió, fogadó;734359;100609;46,244717;20,141292;50;190073;734359100609;0;99;1
2;panzió, fogadó;734767;100179;46,240798;20,146503;50;190077;734767100179;0;99;1
2;panzió, fogadó;733430;100924;46,247667;20,129304;50;190079;733430100924;0;99;1
2;panzió, fogadó;733873;100454;46,243384;20,134963;50;190083;733873100454;0;99;1
2;panzió, fogadó;735739;102028;46,257306;20,159445;50;190091;735739102028;0;99;1
2;panzió, fogadó;734054;100835;46,246788;20,137379;50;190121;734054100835;0;99;1
7;papír és írószer;734177;101655;46,254149;20,139122;300;147995;734177101655;14;99;1
7;papír és írószer;734683;101456;46,252295;20,145647;300;205846;734683101456;14;99;1
7;papír és írószer;734177;101655;46,254149;20,139122;300;217930;734177101655;14;99;1
1;parkoló;735649;101072;46,248718;20,158102;200;185186;735649101072;22;65;1
1;parkoló;733342;102952;46,265919;20,128527;200;185187;733342102952;22;65;1
7;parkolóház, mélygarázs;734177;101655;46,254149;20,139122;100;184995;734177101655;22;65;1
7;parkolóház, mélygarázs;733359;103025;46,266574;20,12876;100;185029;733359103025;22;65;1
8;pedagógiai szakszolgálat;735278;103443;46,270092;20,153726;100;41451;735278103443;0;18;1
8;pedagógiai szakszolgálat;734152;100777;46,246254;20,138639;100;43704;734152100777;0;18;1
8;pedagógiai szakszolgálat;735909;103773;46,27298;20,161972;100;109412;735909103773;0;18;1
8;pedagógiai szakszolgálat;736222;103694;46,272229;20,166017;100;213994;736222103694;0;18;1
8;pedagógiai szakszolgálat;733599;100853;46,247007;20,131483;100;213996;733599100853;0;18;1
8;pedikűr;736775;99668;46,235944;20,172439;50;215122;73677599668;14;49;1
7;pékség, sütöde;734887;101890;46,256173;20,148371;1000;162739;734887101890;14;99;1
7;pékség, sütöde;734884;101499;46,252656;20,148261;1000;169142;734884101499;14;99;1
7;pékség, sütöde;734177;101655;46,254149;20,139122;1000;147973;734177101655;14;99;1
7;pékség, sütöde;734177;101655;46,254149;20,139122;1000;181201;734177101655;14;99;1
7;pékség, sütöde;734769;101028;46,248434;20,146684;1000;181268;734769101028;14;99;1
7;pékség, sütöde;733606;101502;46,252844;20,13169;1000;181269;733606101502;14;99;1
7;pékség, sütöde;738660;98002;46,220712;20,196556;1000;181406;73866098002;14;99;1
7;pékség, sütöde;736274;103099;46,266871;20,166581;1000;181407;736274103099;14;99;1
7;pékség, sütöde;734140;102024;46,257472;20,138709;1000;181408;734140102024;14;99;1
7;pékség, sütöde;735088;102999;46,266123;20,151181;1000;181331;735088102999;14;99;1
7;pékség, sütöde;737469;100388;46,242331;20,18157;1000;181332;737469100388;14;99;1
7;pékség, sütöde;736424;103058;46,266483;20,168519;1000;181333;736424103058;14;99;1
7;pékség, sütöde;734140;102024;46,257472;20,138709;1000;181334;734140102024;14;99;1
7;pékség, sütöde;734414;101880;46,256143;20,142236;1000;181335;734414101880;14;99;1
7;pékség, sütöde;735025;101323;46,251055;20,150057;1000;181336;735025101323;14;99;1
7;pékség, sütöde;734672;100900;46,247295;20,145403;1000;181337;734672100900;14;99;1
7;pékség, sütöde;734592;101340;46,251263;20,144446;1000;181338;734592101340;14;99;1
